,_ws.col.AbsTime,wlan.sa,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,Unnamed: 9,Unnamed: 10
759051,53:55.9,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759052,53:55.9,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759053,53:55.9,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759054,53:55.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759055,53:55.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759057,53:55.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,,,,,5353.0,5353.0,,
759072,53:56.2,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,224.0.0.251,,,,,,
759096,53:56.8,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
759118,53:57.0,00:17:88:77:35:80,ec:1f:72:fa:0a:08,,,,,,,,
759130,53:57.0,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
759138,53:57.1,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
759153,53:57.4,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
759167,53:57.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759205,53:59.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759207,53:59.7,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759209,53:59.7,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,,,,,5353.0,5353.0,,
759211,53:59.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759224,54:00.8,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,239.255.255.250,,,,,,
759228,54:00.8,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
759235,54:00.9,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
759237,54:01.0,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
759241,54:01.1,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
759243,54:01.2,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
759245,54:01.3,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
759250,54:01.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759252,54:01.7,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,192.168.1.116,239.255.255.250,,,,,,
759255,54:01.8,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759291,54:02.7,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
759296,54:02.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759297,54:02.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759298,54:02.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759306,54:03.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759307,54:03.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759308,54:03.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759311,54:03.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759313,54:03.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759314,54:03.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759331,54:03.8,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759335,54:03.8,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,,,,,5353.0,5353.0,,
759337,54:03.8,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759340,54:03.9,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
759347,54:04.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759348,54:04.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759349,54:04.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759350,54:04.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759351,54:04.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759352,54:04.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759362,54:04.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759363,54:04.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759366,54:04.4,00:17:88:77:35:80,f4:0f:24:37:2b:3b,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759367,54:04.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759368,54:04.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759369,54:04.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759370,54:04.5,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759388,54:05.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759390,54:05.4,00:17:88:77:35:80,97:39:76:06:a4:f7,,,,,,,,
759391,54:05.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759394,54:05.5,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759395,54:05.5,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759414,54:06.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.235.116,192.168.1.122,,,1900.0,56069.0,,
759415,54:06.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759416,54:06.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759421,54:06.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759512,54:07.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759513,54:07.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759514,54:07.4,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759541,54:08.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759547,54:08.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,,,,,,,,
759555,54:08.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759562,54:08.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759636,54:09.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759641,54:09.0,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759644,54:09.1,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,192.168.1.122,,,1900.0,56069.0,,
759718,54:10.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759719,54:10.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759721,54:10.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,,,,,5353.0,5353.0,,
759722,54:10.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,,,,,5353.0,5353.0,,
759723,54:10.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,,,,,5353.0,5353.0,,
759724,54:10.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,,,,,5353.0,5353.0,,
759725,54:10.9,ec:1f:72:fa:0a:08,6c:fd:b9:4f:70:0b,,,,,5353.0,5353.0,,
759729,54:11.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759731,54:11.0,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,192.168.1.116,224.0.0.251,,,5353.0,5353.0,,
759734,54:11.0,ec:1f:72:fa:0a:08,fc:6b:f0:0a:c3:43,,,,,5353.0,5353.0,,
759737,54:11.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759792,54:12.2,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
759815,54:14.3,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
759844,54:16.7,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,,,,,,,,
759845,54:16.7,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,,,,,,,,
759846,54:16.7,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,,,,,,,,
759847,54:16.7,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,,,,,,,,
759848,54:16.7,00:1c:10:f7:cd:bc,6c:fd:b9:4f:70:0b,,,,,,,,
759849,54:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
759850,54:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
759851,54:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
759852,54:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
759853,54:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
759854,54:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
759855,54:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
759856,54:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
759894,54:17.0,e0:cb:4e:31:20:6c,6c:fd:b9:4f:70:0b,,,,,,,,
759895,54:17.0,e0:cb:4e:31:20:6c,6c:fd:b9:4f:70:0b,,,,,,,,
759904,54:17.0,08:c5:e1:d1:47:a5,6c:fd:b9:4f:70:0b,,,,,,,,
759905,54:17.0,08:c5:e1:d1:47:a5,6c:fd:b9:4f:70:0b,,,,,,,,
759907,54:17.1,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759909,54:17.1,b8:55:10:25:bb:10,fc:6b:f0:0a:c3:43,,,,,,,,
759915,54:17.1,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,,,,,,,,
759917,54:17.1,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
759919,54:17.1,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
759921,54:17.1,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
759923,54:17.1,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
759925,54:17.1,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
759927,54:17.1,e0:cb:4e:31:20:6c,fc:6b:f0:0a:c3:43,,,,,,,,
759929,54:17.1,08:c5:e1:d1:47:a5,fc:6b:f0:0a:c3:43,,,,,,,,
759931,54:17.1,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759945,54:17.8,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
759946,54:17.8,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
759947,54:17.8,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
759948,54:17.8,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
759949,54:17.8,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
759960,54:18.1,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
759962,54:18.1,f4:0f:24:37:5b:39,fc:6b:f0:0a:c3:43,,,,,,,,
759964,54:18.2,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
760079,54:21.8,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
760256,54:24.7,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
760319,54:26.7,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
760322,54:26.8,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
760324,54:26.9,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
760326,54:27.0,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
760328,54:27.1,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
760367,54:27.2,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
760369,54:27.3,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
760373,54:27.4,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
760497,54:31.3,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
760609,54:35.1,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
760714,54:38.6,fc:6b:f0:0a:c3:43,00:1c:10:f7:cd:bc,192.168.1.111,47.91.156.175,40100,12306,,,,
760737,54:39.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
760739,54:39.6,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,47.91.156.175,192.168.1.111,12306,40100,,,,
760746,54:39.7,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
760765,54:40.9,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
760849,54:45.5,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
760864,54:46.7,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,192.168.1.2,224.0.0.1,,,,,,
760865,54:46.7,00:1c:10:f7:cd:bc,6c:fd:b9:4f:70:0b,192.168.1.1,239.255.255.250,,,,,,
760867,54:46.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
760868,54:46.8,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,192.168.0.50,224.0.0.252,,,,,,
760870,54:46.8,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,192.168.0.50,224.0.0.251,,,,,,
760873,54:46.8,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
760875,54:46.8,b8:55:10:25:bb:10,fc:6b:f0:0a:c3:43,192.168.1.2,224.0.0.1,,,,,,
760877,54:46.8,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,192.168.1.1,239.255.255.250,,,,,,
760878,54:46.8,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,192.168.0.50,224.0.0.252,,,,,,
760879,54:46.8,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,192.168.0.50,224.0.0.251,,,,,,
760896,54:46.8,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,192.168.1.160,224.0.1.60,,,,,,
760908,54:46.8,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
760943,54:48.7,00:0d:54:a4:81:85,6c:fd:b9:4f:70:0b,192.168.1.200,224.0.1.134,,,,,,
760946,54:48.8,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
760949,54:48.8,00:0d:54:a4:81:85,fc:6b:f0:0a:c3:43,192.168.1.200,224.0.1.134,,,,,,
760956,54:48.9,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
760984,54:50.5,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
761008,54:51.9,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
761010,54:51.9,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,120.77.100.46,192.168.1.111,12306,40099,,,,
761012,54:52.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
761078,54:56.0,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
761107,54:56.8,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761109,54:56.9,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761111,54:57.0,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761113,54:57.1,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761115,54:57.2,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761117,54:57.3,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761119,54:57.5,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761121,54:57.6,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761125,54:57.9,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
761127,54:58.0,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
761129,54:58.1,00:17:88:77:35:80,01:00:5e:7f:ff:fa,185.242.1.119,239.255.255.250,,,1900.0,1900.0,,
761131,54:58.2,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
761133,54:58.3,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
761135,54:58.4,00:17:88:77:35:80,01:00:5e:7f:ff:fa,192.168.1.119,239.255.255.250,,,1900.0,1900.0,,
761152,54:59.9,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
761239,55:06.3,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
761437,55:16.7,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,,,,,,,,
761438,55:16.7,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,,,,,,,,
761439,55:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
761440,55:16.7,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,,,,,,,,
761441,55:16.7,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,,,,,,,,
761442,55:16.7,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,,,,,,,,
761443,55:16.7,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,,,,,,,,
761444,55:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
761445,55:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
761446,55:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
761447,55:16.7,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,,,,,,,,
761448,55:16.7,00:1c:10:f7:cd:bc,6c:fd:b9:4f:70:0b,,,,,,,,
761449,55:16.7,00:1c:10:f7:cd:bc,6c:fd:b9:4f:70:0b,,,,,,,,
761450,55:16.8,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
761512,55:17.0,e0:cb:4e:31:20:6c,6c:fd:b9:4f:70:0b,,,,,,,,
761578,55:17.5,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
761580,55:17.5,b8:55:10:25:bb:10,fc:6b:f0:0a:c3:43,,,,,,,,
761582,55:17.5,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
761584,55:17.5,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,,,,,,,,
761587,55:17.5,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
761589,55:17.5,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
761591,55:17.5,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,,,,,,,,
761592,55:17.5,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,,,,,,,,
761594,55:17.5,e0:cb:4e:31:20:6c,fc:6b:f0:0a:c3:43,,,,,,,,
761596,55:17.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
761626,55:17.8,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
761628,55:17.8,f4:0f:24:37:5b:39,6c:fd:b9:4f:70:0b,,,,,,,,
761650,55:18.5,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
761652,55:18.5,f4:0f:24:37:5b:39,fc:6b:f0:0a:c3:43,,,,,,,,
761654,55:18.6,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
761659,55:18.9,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
761764,55:26.9,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761766,55:27.1,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761769,55:27.5,98:fc:11:a1:f7:0f,01:00:5e:7f:ff:fa,192.168.1.150,239.255.255.250,,,1024.0,1900.0,,
761801,55:28.5,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
762253,55:37.6,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
762259,55:37.9,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
762275,55:39.0,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
762277,55:39.0,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,47.91.156.175,192.168.1.111,12306,40100,,,,
762279,55:39.1,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
762434,55:46.7,b8:55:10:25:bb:10,6c:fd:b9:4f:70:0b,192.168.1.2,224.0.0.1,,,,,,
762437,55:46.8,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
762438,55:46.8,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
762439,55:46.8,84:34:97:a4:9a:91,6c:fd:b9:4f:70:0b,192.168.1.160,224.0.1.60,,,,,,
762440,55:46.8,78:54:2e:56:20:fa,6c:fd:b9:4f:70:0b,192.168.0.50,224.0.0.252,,,,,,
762442,55:46.8,00:90:a9:81:93:56,6c:fd:b9:4f:70:0b,192.168.1.170,224.0.0.251,,,,,,
762505,55:47.2,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
762507,55:47.2,b8:55:10:25:bb:10,fc:6b:f0:0a:c3:43,192.168.1.2,224.0.0.1,,,,,,
762509,55:47.2,78:54:2e:56:20:fa,fc:6b:f0:0a:c3:43,192.168.0.50,224.0.0.252,,,,,,
762510,55:47.2,00:90:a9:81:93:56,fc:6b:f0:0a:c3:43,192.168.1.170,224.0.0.251,,,,,,
762513,55:47.2,84:34:97:a4:9a:91,fc:6b:f0:0a:c3:43,192.168.1.160,224.0.1.60,,,,,,
762516,55:47.2,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
762529,55:47.5,98:fc:11:a1:f7:0f,b8:55:10:25:bb:14,,,,,,,,
762537,55:48.0,6c:fd:b9:4f:70:0b,b8:55:10:25:bb:14,,,,,,,,
762589,55:49.1,00:0d:54:a4:81:85,6c:fd:b9:4f:70:0b,192.168.1.200,224.0.1.134,,,,,,
762598,55:49.3,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
762600,55:49.3,00:0d:54:a4:81:85,fc:6b:f0:0a:c3:43,192.168.1.200,224.0.1.134,,,,,,
762602,55:49.3,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
762619,55:50.3,fc:6b:f0:0a:c3:43,00:1c:10:f7:cd:bc,192.168.1.111,120.77.100.46,40099,12306,,,,
762634,55:51.3,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
762636,55:51.3,00:1c:10:f7:cd:bc,fc:6b:f0:0a:c3:43,120.77.100.46,192.168.1.111,12306,40099,,,,
762638,55:51.3,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
762715,55:54.3,00:17:88:77:35:80,f4:0f:24:37:5b:39,192.168.1.119,224.0.0.22,,,,,,
762719,55:54.4,fc:6b:f0:0a:c3:43,b8:55:10:25:bb:14,,,,,,,,
